mode,id,query,category,topic,recall_at_10,required_citation_coverage,forbidden_citation_violation,retrieval_passed,missing_required_citations,forbidden_citation_violations,top10_citations,top10_chunk_ids
hybrid_only,termination_notice_special_work,Nganh nghe dac thu thi thoi han bao truoc khi nghi viec duoc huong dan o van ban nao?,document_guidance_qa,don phuong cham dut hop dong,0.5,0.5,False,False,ND145 Dieu 7,,"Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 1 || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 3 || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 1, các điểm a, b || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 1, các điểm c, d, đ, e, g || Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 1, các điểm a, b, c, d || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 2, các điểm a, b, c, d || Nghị định 145/2020/NĐ-CP, Mẫu số 02/PLI || Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 3",45_2019_QH14_Dieu_37_Khoan_1 || 45_2019_QH14_Dieu_36_Khoan_3 || 45_2019_QH14_Dieu_36_Khoan_1_Diem_a_b || 45_2019_QH14_Dieu_36_Khoan_1_Diem_c_d_dd_e_g || 45_2019_QH14_Dieu_35_Khoan_1_Diem_a_b_c_d || ND145_2020_Phu_Luc_I_Mau_12_PLI_Phan_01 || 45_2019_QH14_Dieu_37_Khoan_2 || 45_2019_QH14_Dieu_36_Khoan_2_Diem_a_b_c_d || ND145_2020_Phu_Luc_I_Mau_02_PLI_Phan_01 || 45_2019_QH14_Dieu_37_Khoan_3
hybrid_only,severance_detail_nd145,Thoi gian lam viec de tinh tro cap thoi viec duoc huong dan chi tiet o dau?,document_guidance_qa,tro cap thoi viec,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 46 (Trợ cấp thôi việc), khoản 4 || Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 2 || Bộ luật Lao động 2019, Điều 46 (Trợ cấp thôi việc), khoản 3 || Bộ luật Lao động 2019, Điều 46 (Trợ cấp thôi việc), khoản 2 || Bộ luật Lao động 2019, Điều 46 (Trợ cấp thôi việc), khoản 1 || Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 4 || Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 3 || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 1 || Nghị định 145/2020/NĐ-CP, Điều 8 (Trợ cầp thôi việc, trợ cấp mất việc làm), khoản 1, các điểm a, b",45_2019_QH14_Dieu_46_Khoan_4 || 45_2019_QH14_Dieu_47_Khoan_2 || 45_2019_QH14_Dieu_46_Khoan_3 || 45_2019_QH14_Dieu_46_Khoan_2 || 45_2019_QH14_Dieu_46_Khoan_1 || 45_2019_QH14_Dieu_47_Khoan_4 || 45_2019_QH14_Dieu_47_Khoan_3 || ND145_2020_Phu_Luc_I_Mau_12_PLI_Phan_01 || 45_2019_QH14_Dieu_47_Khoan_1 || ND145_2020_Dieu_8_Khoan_1_Diem_a_b
hybrid_only,overtime_300_hours,Truong hop nao duoc lam them den 300 gio trong mot nam?,exception_based_qa,lam them gio,0.5,0.5,False,False,BLLD Dieu 107,,"Nghị định 145/2020/NĐ-CP, Điều 61 (Các trường hợp được tổ chức làm thêm từ trên 200 giờ đến 300 giờ trong một năm) || Nghị định 145/2020/NĐ-CP, Điều 62 (Thông báo về việc tổ chức làm thêm từ trên 200 giờ đến 300 giờ trong một năm), khoản 1, các điểm a, b || Nghị định 145/2020/NĐ-CP, Điều 62 (Thông báo về việc tổ chức làm thêm từ trên 200 giờ đến 300 giờ trong một năm), khoản 2 || Nghị định 145/2020/NĐ-CP, Điều 62 (Thông báo về việc tổ chức làm thêm từ trên 200 giờ đến 300 giờ trong một năm), khoản 3 || Nghị định 145/2020/NĐ-CP, Điều 53 (Trách nhiệm thực hiện về thành lập và hoạt động của Hội đồng tiên lương quồc gia), khoản 5 || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Nghị định 145/2020/NĐ-CP, Mẫu số 02/PLI",ND145_2020_Dieu_61_Intro || ND145_2020_Dieu_62_Khoan_1_Diem_a_b || ND145_2020_Dieu_62_Khoan_2 || ND145_2020_Dieu_62_Khoan_3 || ND145_2020_Dieu_53_Khoan_5 || ND145_2020_Phu_Luc_I_Mau_12_PLI_Phan_01 || ND145_2020_Phu_Luc_I_Mau_02_PLI_Phan_01
hybrid_only,robust_user_temp_transfer_other_job,"Cong ty noi hang it viec nen chuyen toi sang viec khac gan 3 thang, khong hoi y kien toi, vay co on khong?",paraphrased_real_user_qa,tam thoi chuyen nguoi lao dong lam cong viec khac,0.0,0.0,False,False,BLLD Dieu 29 khoan 1 | BLLD Dieu 29 khoan 2 | BLLD Dieu 29 khoan 3,,"Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 1, các điểm a, b, c, d, đ, e || Bộ luật Tố tụng dân sự 2015 - phần liên quan lao động, Điều 32 (Những tranh chấp về lao động thuộc thẩm quyền giải quyết của) || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 3 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 5 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 6 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 2 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 4 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 7, các điểm a, b",45_2019_QH14_Dieu_188_Khoan_1_Diem_a_b_c_d_dd_e || BLTTDS_2015_Dieu_32_Intro || 45_2019_QH14_Dieu_188_Khoan_3 || 45_2019_QH14_Dieu_188_Khoan_5 || 45_2019_QH14_Dieu_188_Khoan_6 || 45_2019_QH14_Dieu_188_Khoan_2 || 45_2019_QH14_Dieu_188_Khoan_4 || 45_2019_QH14_Dieu_188_Khoan_7_Diem_a_b
hybrid_only,robust_user_salary_deduction_damage,"Toi lam hong dung cu, cong ty tru luong hang thang toi gan het luong thi co duoc khong?",paraphrased_real_user_qa,khau tru tien luong va boi thuong thiet hai,0.0,0.0,False,False,BLLD Dieu 102 khoan 1 | BLLD Dieu 102 khoan 3 | BLLD Dieu 129 khoan 1,,"Nghị định 145/2020/NĐ-CP, Điều 53 (Trách nhiệm thực hiện về thành lập và hoạt động của Hội đồng tiên lương quồc gia), khoản 5 || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Bộ luật Lao động 2019, Điều 93 (Xây dựng thang lương, bảng lương và định mức lao động), khoản 3 || Bộ luật Lao động 2019, Điều 93 (Xây dựng thang lương, bảng lương và định mức lao động), khoản 1 || Nghị định 145/2020/NĐ-CP, Mẫu số 02/PLI || Bộ luật Lao động 2019, Điều 93 (Xây dựng thang lương, bảng lương và định mức lao động), khoản 2 || Nghị định 145/2020/NĐ-CP, Điều 43 (Nội dung, hình thức người sử dựng lao động phải công khai), khoản 1, các điểm a, b, c, d, đ || Nghị định 145/2020/NĐ-CP, Mẫu số 05/PLIH || Nghị định 145/2020/NĐ-CP, Điều 41 (Tổ chức đôi thoại khi có vụ việc), khoản 1, điểm e || Bộ luật Lao động 2019, Điều 150 (Người lao động Việt Nam đi làm việc ở nước ngoài, lao động cho các tổ chức, cá nhân nước ngoài tại Việt Nam), khoản 2",ND145_2020_Dieu_53_Khoan_5 || ND145_2020_Phu_Luc_I_Mau_12_PLI_Phan_01 || 45_2019_QH14_Dieu_93_Khoan_3 || 45_2019_QH14_Dieu_93_Khoan_1 || ND145_2020_Phu_Luc_I_Mau_02_PLI_Phan_01 || 45_2019_QH14_Dieu_93_Khoan_2 || ND145_2020_Dieu_43_Khoan_1_Diem_a_b_c_d_dd || ND145_2020_Phu_Luc_I_Mau_05_PLI_Phan_01 || ND145_2020_Dieu_41_Khoan_1_Diem_e || 45_2019_QH14_Dieu_150_Khoan_2
hybrid_only,robust_user_late_monthly_salary,"Luong thang nay bi tre hon nua thang, cong ty co phai tra them tien cho toi khong?",paraphrased_real_user_qa,cham tra luong,0.0,0.0,False,False,BLLD Dieu 94 khoan 1 | BLLD Dieu 97 khoan 4,,"Bộ luật Lao động 2019, Điều 48 (Trách nhiệm khi chấm dứt hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 48 (Trách nhiệm khi chấm dứt hợp đồng lao động), khoản 3, các điểm a, b || Bộ luật Lao động 2019, Điều 48 (Trách nhiệm khi chấm dứt hợp đồng lao động), khoản 1, các điểm a, b, c, d || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1 || Nghị định 145/2020/NĐ-CP, Mẫu số 02/PLI || Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 3 || Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 2 || Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 2 || Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1",45_2019_QH14_Dieu_48_Khoan_2 || 45_2019_QH14_Dieu_48_Khoan_3_Diem_a_b || 45_2019_QH14_Dieu_48_Khoan_1_Diem_a_b_c_d || ND145_2020_Phu_Luc_I_Mau_12_PLI_Phan_01 || 45_2019_QH14_Dieu_40_Khoan_1 || ND145_2020_Phu_Luc_I_Mau_02_PLI_Phan_01 || 45_2019_QH14_Dieu_40_Khoan_3 || 45_2019_QH14_Dieu_40_Khoan_2 || 45_2019_QH14_Dieu_41_Khoan_2 || 45_2019_QH14_Dieu_41_Khoan_1
hybrid_only,robust_user_wedding_paid_leave,"Toi sap ket hon, xin nghi viec rieng thi duoc huong luong may ngay?",paraphrased_real_user_qa,nghi viec rieng co huong luong,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 3 || Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 1 || Nghị định 145/2020/NĐ-CP, Mẫu số 02/PLI || Bộ luật Lao động 2019, Điều 115 (Nghỉ việc riêng, nghỉ không hưởng lương), khoản 3 || Nghị định 145/2020/NĐ-CP, Điều 115 (Trách nhiệm thi hành) || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Bộ luật Lao động 2019, Điều 115 (Nghỉ việc riêng, nghỉ không hưởng lương), khoản 2 || Bộ luật Lao động 2019, Điều 115 (Nghỉ việc riêng, nghỉ không hưởng lương), khoản 1, các điểm a, b, c || Nghị định 145/2020/NĐ-CP, Điều 87 (Tổ chức thực hiện chính sách đối với lao động nữ và bảo đảm bình đẳng giới), khoản 6",45_2019_QH14_Dieu_37_Khoan_2 || 45_2019_QH14_Dieu_37_Khoan_3 || 45_2019_QH14_Dieu_37_Khoan_1 || ND145_2020_Phu_Luc_I_Mau_02_PLI_Phan_01 || 45_2019_QH14_Dieu_115_Khoan_3 || ND145_2020_Dieu_115 || ND145_2020_Phu_Luc_I_Mau_12_PLI_Phan_01 || 45_2019_QH14_Dieu_115_Khoan_2 || 45_2019_QH14_Dieu_115_Khoan_1_Diem_a_b_c || ND145_2020_Dieu_87_Khoan_6
hybrid_only,robust_user_pregnant_night_overtime,"Toi dang mang thai thang thu bay ma cong ty van xep ca dem va tang ca, co dung luat khong?",paraphrased_real_user_qa,bao ve thai san khi lam dem lam them,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 98 (Tiền lương làm thêm giờ, làm việc vào ban đêm), khoản 2 || Bộ luật Lao động 2019, Điều 98 (Tiền lương làm thêm giờ, làm việc vào ban đêm), khoản 3 || Bộ luật Lao động 2019, Điều 98 (Tiền lương làm thêm giờ, làm việc vào ban đêm), khoản 1, các điểm a, b, c || Bộ luật Lao động 2019, Điều 98 (Tiền lương làm thêm giờ, làm việc vào ban đêm), khoản 4 || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 1, các điểm a, b || Bộ luật Lao động 2019, Điều 106 (Giờ làm việc ban đêm) || Nghị định 145/2020/NĐ-CP, Điều 55 (Tiền lương làm thêm giờ)",45_2019_QH14_Dieu_98_Khoan_2 || 45_2019_QH14_Dieu_98_Khoan_3 || 45_2019_QH14_Dieu_98_Khoan_1_Diem_a_b_c || 45_2019_QH14_Dieu_98_Khoan_4 || 45_2019_QH14_Dieu_137_Khoan_1_Diem_a_b || 45_2019_QH14_Dieu_106 || ND145_2020_Dieu_55_Intro
hybrid_only,robust_multihop_partial_year_annual_leave,Lam 7 thang trong nam thi phep nam tinh theo ti le nao va thoi gian thu viec co duoc tinh vao phep nam khong?,multi_hop_qa,nghi hang nam lam chua du 12 thang,0.0,0.0,False,False,BLLD Dieu 113 khoan 2 | ND145 Dieu 66 khoan 1 | ND145 Dieu 65 khoan 2,,"Bộ luật Lao động 2019, Điều 25 (Thời gian thử việc), khoản 1 || Bộ luật Lao động 2019, Điều 25 (Thời gian thử việc), khoản 2 || Bộ luật Lao động 2019, Điều 25 (Thời gian thử việc), khoản 3 || Bộ luật Lao động 2019, Điều 25 (Thời gian thử việc) || Bộ luật Lao động 2019, Điều 48 (Trách nhiệm khi chấm dứt hợp đồng lao động), khoản 2 || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 1 || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 2 || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 3 || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 4 || Bộ luật Lao động 2019, Điều 48 (Trách nhiệm khi chấm dứt hợp đồng lao động), khoản 3, các điểm a, b",45_2019_QH14_Dieu_25_Khoan_1 || 45_2019_QH14_Dieu_25_Khoan_2 || 45_2019_QH14_Dieu_25_Khoan_3 || 45_2019_QH14_Dieu_25_Intro || 45_2019_QH14_Dieu_48_Khoan_2 || ND145_2020_Dieu_25_Khoan_1 || ND145_2020_Dieu_25_Khoan_2 || ND145_2020_Dieu_25_Khoan_3 || ND145_2020_Dieu_25_Khoan_4 || 45_2019_QH14_Dieu_48_Khoan_3_Diem_a_b
hybrid_only,robust_multihop_sexual_harassment_rules,"Noi quy cong ty ve phong chong quay roi tinh duc phai ghi nhung gi, can doc Dieu 118 hay nghi dinh huong dan nao?",multi_hop_qa,noi quy lao dong va quay roi tinh duc,0.3333333333333333,0.3333333333333333,False,False,ND145 Dieu 69 | ND145 Dieu 85,,"Bộ luật Lao động 2019, Điều 118 (Nội quy lao động), khoản 5 || Bộ luật Lao động 2019, Điều 118 (Nội quy lao động), khoản 4 || Bộ luật Lao động 2019, Điều 118 (Nội quy lao động), khoản 1 || Bộ luật Lao động 2019, Điều 118 (Nội quy lao động), khoản 2, các điểm a, b, c, d, đ, e, g, h, i || Bộ luật Lao động 2019, Điều 118 (Nội quy lao động), khoản 3 || Bộ luật Tố tụng dân sự 2015 - phần liên quan lao động, Điều 118 (Buộc người sử dụng lao động tạm ứng tiền lương, tiền bảo hiểm y tế, bảo hiểm xã hội, bảo hiểm thất nghiệp, chi phí cứu chữa tai nạn lao động hoặc bệnh nghề nghiệp, tiền bồi thường, trợ cấp tai nạn lao động hoặc bệnh nghề nghiệp cho người lao động) || Bộ luật Lao động 2019, Điều 124 (Hình thức xử lý kỷ luật lao động), khoản 3 || Bộ luật Lao động 2019, Điều 125 (Áp dụng hình thức xử lý kỷ luật sa thải) || Thông tư 10/2020/TT-BLĐTBXH, Điều 3 (Nội dung chủ yếu của hợp đồng lao động)",45_2019_QH14_Dieu_118_Khoan_5 || 45_2019_QH14_Dieu_118_Khoan_4 || 45_2019_QH14_Dieu_118_Khoan_1 || 45_2019_QH14_Dieu_118_Khoan_2_Diem_a_b_c_d_dd_e_g_h_i || 45_2019_QH14_Dieu_118_Khoan_3 || BLTTDS_2015_Dieu_118 || 45_2019_QH14_Dieu_124_Khoan_3 || 45_2019_QH14_Dieu_125_Intro || TT10_2020_Dieu_3_Intro
hybrid_only,robust_multihop_discipline_procedure_nd145,"Khi xu ly ky luat nhan vien, cong ty phai chung minh loi va lam theo thu tuc chi tiet o dau?",multi_hop_qa,xu ly ky luat lao dong,0.0,0.0,False,False,BLLD Dieu 122 khoan 1 | ND145 Dieu 70,,"Bộ luật Lao động 2019, Điều 124 (Hình thức xử lý kỷ luật lao động), khoản 1 || Bộ luật Lao động 2019, Điều 124 (Hình thức xử lý kỷ luật lao động), khoản 3 || Bộ luật Lao động 2019, Điều 125 (Áp dụng hình thức xử lý kỷ luật sa thải) || Bộ luật Lao động 2019, Điều 124 (Hình thức xử lý kỷ luật lao động), khoản 4 || Nghị định 145/2020/NĐ-CP, Mẫu số 02/PLI || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Bộ luật Lao động 2019, Điều 124 (Hình thức xử lý kỷ luật lao động), khoản 2 || Bộ luật Lao động 2019, Điều 118 (Nội quy lao động), khoản 5 || Bộ luật Lao động 2019, Điều 118 (Nội quy lao động), khoản 1 || Bộ luật Lao động 2019, Điều 118 (Nội quy lao động), khoản 2, các điểm a, b, c, d, đ, e, g, h, i",45_2019_QH14_Dieu_124_Khoan_1 || 45_2019_QH14_Dieu_124_Khoan_3 || 45_2019_QH14_Dieu_125_Intro || 45_2019_QH14_Dieu_124_Khoan_4 || ND145_2020_Phu_Luc_I_Mau_02_PLI_Phan_01 || ND145_2020_Phu_Luc_I_Mau_12_PLI_Phan_01 || 45_2019_QH14_Dieu_124_Khoan_2 || 45_2019_QH14_Dieu_118_Khoan_5 || 45_2019_QH14_Dieu_118_Khoan_1 || 45_2019_QH14_Dieu_118_Khoan_2_Diem_a_b_c_d_dd_e_g_h_i
hybrid_only,robust_multihop_domestic_worker_contract_notice,Thue nguoi giup viec gia dinh thi hop dong co phai bang van ban va co can thong bao cho xa phuong khong?,multi_hop_qa,lao dong giup viec gia dinh,0.0,0.0,False,False,BLLD Dieu 162 khoan 1 | ND145 Dieu 89 khoan 1 diem a | ND145 Dieu 90 khoan 2,,"Bộ luật Lao động 2019, Điều 45 (Thông báo chấm dứt hợp đồng lao động), khoản 1 || Bộ luật Lao động 2019, Điều 45 (Thông báo chấm dứt hợp đồng lao động), khoản 2 || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Nghị định 145/2020/NĐ-CP, Điều 45 (Nội dung, hình thức người lao động được quyết định), khoản 2 || Nghị định 145/2020/NĐ-CP, Mẫu số 02/PLI || Nghị định 145/2020/NĐ-CP, Điều 45 (Nội dung, hình thức người lao động được quyết định), khoản 1, các điểm a, b, c, đ || Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 1, các điểm a, b, c, d || Nghị định 145/2020/NĐ-CP, Mẫu số 05/PLIH || Nghị định 145/2020/NĐ-CP, Điều 35 (Trách nhiệm của Bộ Lao động - Thương binh và Xã hội), khoản 3 || Nghị định 145/2020/NĐ-CP, Điều 35 (Trách nhiệm của Bộ Lao động - Thương binh và Xã hội), khoản 2",45_2019_QH14_Dieu_45_Khoan_1 || 45_2019_QH14_Dieu_45_Khoan_2 || ND145_2020_Phu_Luc_I_Mau_12_PLI_Phan_01 || ND145_2020_Dieu_45_Khoan_2 || ND145_2020_Phu_Luc_I_Mau_02_PLI_Phan_01 || ND145_2020_Dieu_45_Khoan_1_Diem_a_b_c_dd || 45_2019_QH14_Dieu_35_Khoan_1_Diem_a_b_c_d || ND145_2020_Phu_Luc_I_Mau_05_PLI_Phan_01 || ND145_2020_Dieu_35_Khoan_3 || ND145_2020_Dieu_35_Khoan_2
